source_path,output_path,status,confidence,det_left,det_top,det_right,det_bottom,crop_left,crop_top,crop_right,crop_bottom
penguins_data\Olive\IMG_2891_box3.jpg,belly\Olive\IMG_2891_box3.jpg,yolo(conf=0.60),0.597,65,199,348,770,51,170,362,799
penguins_data\Olive\IMG_2892_box2.jpg,belly\Olive\IMG_2892_box2.jpg,yolo(conf=0.54),0.539,79,200,359,763,65,172,373,791
penguins_data\Olive\IMG_2893_box1.jpg,belly\Olive\IMG_2893_box1.jpg,yolo(conf=0.59),0.594,84,259,367,885,70,228,381,916
penguins_data\Olive\IMG_2898_box4.jpg,belly\Olive\IMG_2898_box4.jpg,yolo(conf=0.43),0.434,213,257,542,988,197,220,558,1025
penguins_data\Olive\IMG_2899_box5.jpg,belly\Olive\IMG_2899_box5.jpg,yolo(conf=0.59),0.585,63,286,391,973,47,252,407,1007
penguins_data\Olive\IMG_2908_box3.jpg,belly\Olive\IMG_2908_box3.jpg,no_detection_fallback,0.000,,,,,43,223,389,713
penguins_data\Olive\IMG_2939_box1.jpg,belly\Olive\IMG_2939_box1.jpg,yolo(conf=0.52),0.521,109,193,441,785,92,163,458,815
penguins_data\Olive\IMG_2941_box4.jpg,belly\Olive\IMG_2941_box4.jpg,yolo(conf=0.38),0.378,0,102,374,663,0,74,393,691
penguins_data\Olive\IMG_2942_box1.jpg,belly\Olive\IMG_2942_box1.jpg,yolo(conf=0.49),0.491,10,86,449,681,0,56,471,711
penguins_data\Olive\IMG_2944_box2.jpg,belly\Olive\IMG_2944_box2.jpg,yolo(conf=0.57),0.574,18,75,491,675,0,45,515,705
penguins_data\Olive\IMG_2945_box2.jpg,belly\Olive\IMG_2945_box2.jpg,yolo(conf=0.51),0.511,16,92,472,662,0,64,495,690
penguins_data\Olive\IMG_2949_box3.jpg,belly\Olive\IMG_2949_box3.jpg,yolo(conf=0.34),0.342,212,222,541,888,196,189,541,921
penguins_data\Olive\IMG_2952_box1.jpg,belly\Olive\IMG_2952_box1.jpg,no_detection_fallback,0.000,,,,,68,253,617,812
penguins_data\Olive\Olive chick.jpg,belly\Olive\Olive chick.jpg,yolo(conf=0.73),0.734,295,532,844,1524,268,482,871,1574
penguins_data\Olive\Olive1.jpg,belly\Olive\Olive1.jpg,yolo(conf=0.73),0.726,173,355,725,1178,145,314,753,1219
penguins_data\Olive\Olive2.jpg,belly\Olive\Olive2.jpg,yolo(conf=0.85),0.848,90,346,597,961,65,315,622,992
penguins_data\Olive\Olive3.jpg,belly\Olive\Olive3.jpg,yolo(conf=0.84),0.837,271,461,798,1254,245,421,824,1294
penguins_data\Olive\Olive4.jpg,belly\Olive\Olive4.jpg,yolo(conf=0.80),0.804,110,242,514,701,90,219,534,724
penguins_data\Olive\Olive5.jpg,belly\Olive\Olive5.jpg,yolo(conf=0.75),0.748,360,559,800,1254,338,524,822,1289
penguins_data\Olive\Olive6.jpg,belly\Olive\Olive6.jpg,yolo(conf=0.75),0.753,312,582,723,1298,291,546,744,1334
penguins_data\Parky\IMG_4308 copy.jpeg,belly\Parky\IMG_4308 copy.jpeg,yolo(conf=0.62),0.619,238,239,453,792,227,211,464,820
penguins_data\Parky\IMG_4309 copy.jpeg,belly\Parky\IMG_4309 copy.jpeg,yolo(conf=0.61),0.608,175,225,448,826,161,195,448,856
penguins_data\Parky\IMG_4310 copy.jpeg,belly\Parky\IMG_4310 copy.jpeg,yolo(conf=0.63),0.626,274,232,503,784,263,204,514,812
penguins_data\Parky\IMG_4311 copy.jpeg,belly\Parky\IMG_4311 copy.jpeg,no_detection_fallback,0.000,,,,,49,253,448,809
penguins_data\Parky\IMG_4317 copy.jpeg,belly\Parky\IMG_4317 copy.jpeg,yolo(conf=0.31),0.314,266,222,498,770,254,195,510,797
penguins_data\Parky\IMG_4318 copy.jpeg,belly\Parky\IMG_4318 copy.jpeg,yolo(conf=0.49),0.487,278,230,489,750,267,204,500,776
penguins_data\Parky\IMG_4324 copy.jpeg,belly\Parky\IMG_4324 copy.jpeg,no_detection_fallback,0.000,,,,,72,268,649,860
penguins_data\Parky\IMG_4325 copy.jpeg,belly\Parky\IMG_4325 copy.jpeg,no_detection_fallback,0.000,,,,,71,263,645,842
penguins_data\Parky\IMG_4326 copy.jpeg,belly\Parky\IMG_4326 copy.jpeg,yolo(conf=0.39),0.386,152,23,407,334,139,7,420,350
penguins_data\Parky\IMG_4330 copy.jpeg,belly\Parky\IMG_4330 copy.jpeg,yolo(conf=0.73),0.735,184,222,506,737,168,196,517,763
penguins_data\Parky\IMG_4331 copy.jpeg,belly\Parky\IMG_4331 copy.jpeg,yolo(conf=0.86),0.857,149,233,459,771,133,206,475,798
penguins_data\Parky\IMG_4332 copy.jpeg,belly\Parky\IMG_4332 copy.jpeg,yolo(conf=0.57),0.565,0,491,153,1037,0,464,161,1059
penguins_data\Parky\IMG_4333 copy.jpeg,belly\Parky\IMG_4333 copy.jpeg,yolo(conf=0.65),0.653,16,77,117,292,11,66,122,303
penguins_data\Parky\IMG_4337 copy.jpeg,belly\Parky\IMG_4337 copy.jpeg,yolo(conf=0.65),0.654,53,180,256,641,43,157,266,664
penguins_data\Parky\IMG_4338 copy.jpeg,belly\Parky\IMG_4338 copy.jpeg,yolo(conf=0.79),0.789,10,179,251,642,0,156,263,665
penguins_data\Parky\IMG_4339 copy.jpeg,belly\Parky\IMG_4339 copy.jpeg,yolo(conf=0.78),0.780,60,194,306,681,48,170,318,705
penguins_data\Parky\IMG_4340 copy.jpeg,belly\Parky\IMG_4340 copy.jpeg,yolo(conf=0.70),0.697,72,162,299,633,61,138,310,657
penguins_data\Parky\IMG_4341 copy.jpeg,belly\Parky\IMG_4341 copy.jpeg,yolo(conf=0.62),0.624,83,152,316,590,71,130,328,612
penguins_data\Parky\IMG_4355 copy.jpeg,belly\Parky\IMG_4355 copy.jpeg,no_detection_fallback,0.000,,,,,50,241,455,771
penguins_data\Parky\IMG_4356 copy.jpeg,belly\Parky\IMG_4356 copy.jpeg,no_detection_fallback,0.000,,,,,50,236,454,755
penguins_data\Parky\IMG_4357 copy.jpeg,belly\Parky\IMG_4357 copy.jpeg,yolo(conf=0.53),0.534,71,313,643,1258,42,266,672,1305
penguins_data\Parky\IMG_4358 copy.jpeg,belly\Parky\IMG_4358 copy.jpeg,yolo(conf=0.65),0.653,137,327,575,1217,115,283,597,1241
penguins_data\Parky\IMG_4359 copy.jpeg,belly\Parky\IMG_4359 copy.jpeg,no_detection_fallback,0.000,,,,,85,389,773,1244
penguins_data\Parky\IMG_4360 copy.jpeg,belly\Parky\IMG_4360 copy.jpeg,yolo(conf=0.41),0.405,10,394,607,1356,0,346,637,1404
penguins_data\Parky\IMG_4361 copy.jpeg,belly\Parky\IMG_4361 copy.jpeg,no_detection_fallback,0.000,,,,,85,392,765,1256
penguins_data\Parky\IMG_4362 copy.jpeg,belly\Parky\IMG_4362 copy.jpeg,yolo(conf=0.40),0.405,62,318,661,1236,32,272,691,1282
penguins_data\Parky\IMG_4363 copy.jpeg,belly\Parky\IMG_4363 copy.jpeg,yolo(conf=0.26),0.263,138,315,602,1186,115,271,625,1230
penguins_data\Parky\IMG_4364 copy.jpeg,belly\Parky\IMG_4364 copy.jpeg,yolo(conf=0.46),0.456,127,324,534,1154,107,282,554,1196
penguins_data\Parky\IMG_4365 copy.jpeg,belly\Parky\IMG_4365 copy.jpeg,yolo(conf=0.81),0.810,50,202,300,619,38,181,312,640
penguins_data\Parky\IMG_4366 copy.jpeg,belly\Parky\IMG_4366 copy.jpeg,yolo(conf=0.86),0.858,60,198,369,656,45,175,382,679
penguins_data\Parky\IMG_4367 copy.jpeg,belly\Parky\IMG_4367 copy.jpeg,yolo(conf=0.87),0.871,64,196,337,617,50,175,351,638
penguins_data\Parky\IMG_4369 copy.jpeg,belly\Parky\IMG_4369 copy.jpeg,yolo(conf=0.89),0.889,124,595,762,1691,92,540,794,1746
penguins_data\Parky\IMG_4373 copy.jpeg,belly\Parky\IMG_4373 copy.jpeg,yolo(conf=0.86),0.863,141,483,839,1537,106,430,874,1590
penguins_data\Parky\IMG_4374 copy.jpeg,belly\Parky\IMG_4374 copy.jpeg,yolo(conf=0.83),0.834,130,472,832,1513,95,420,867,1565
penguins_data\Parky\IMG_4378 copy.jpeg,belly\Parky\IMG_4378 copy.jpeg,yolo(conf=0.86),0.860,180,650,1015,1944,138,585,1057,2009
penguins_data\Parky\IMG_4380 copy.jpeg,belly\Parky\IMG_4380 copy.jpeg,yolo(conf=0.81),0.808,134,340,607,1003,110,307,631,1036
penguins_data\Parky\IMG_4381 copy.jpeg,belly\Parky\IMG_4381 copy.jpeg,yolo(conf=0.86),0.862,115,316,526,909,94,286,547,939
penguins_data\Parky\IMG_4382 copy.jpeg,belly\Parky\IMG_4382 copy.jpeg,yolo(conf=0.84),0.835,119,290,448,947,103,257,464,980
penguins_data\Parky\IMG_4383 copy.jpeg,belly\Parky\IMG_4383 copy.jpeg,yolo(conf=0.79),0.789,82,264,420,915,65,231,437,948
penguins_data\Parky\IMG_4384 copy.jpeg,belly\Parky\IMG_4384 copy.jpeg,yolo(conf=0.76),0.759,84,278,497,995,63,242,518,1031
penguins_data\Parky\IMG_4385 copy.jpeg,belly\Parky\IMG_4385 copy.jpeg,yolo(conf=0.74),0.741,117,290,445,927,101,258,461,959
penguins_data\Parky\IMG_4386 copy.jpeg,belly\Parky\IMG_4386 copy.jpeg,yolo(conf=0.77),0.774,117,299,455,918,100,268,472,949
penguins_data\Parky\IMG_4387 copy.jpeg,belly\Parky\IMG_4387 copy.jpeg,yolo(conf=0.68),0.678,139,336,429,944,125,306,443,974
penguins_data\Parky\IMG_4388 copy.jpeg,belly\Parky\IMG_4388 copy.jpeg,yolo(conf=0.26),0.265,9,305,368,970,0,272,386,1003
penguins_data\Parky\IMG_4389 copy.jpeg,belly\Parky\IMG_4389 copy.jpeg,no_detection_fallback,0.000,,,,,65,331,585,1060
penguins_data\Parky\IMG_4397 copy.jpeg,belly\Parky\IMG_4397 copy.jpeg,yolo(conf=0.77),0.774,163,228,612,722,141,203,634,747
penguins_data\Parky\IMG_4398 copy.jpeg,belly\Parky\IMG_4398 copy.jpeg,yolo(conf=0.74),0.741,198,212,608,713,178,187,628,738
penguins_data\Parky\IMG_4399 copy.jpeg,belly\Parky\IMG_4399 copy.jpeg,yolo(conf=0.82),0.821,148,218,508,694,130,194,526,718
penguins_data\Parky\IMG_4400 copy.jpeg,belly\Parky\IMG_4400 copy.jpeg,yolo(conf=0.62),0.618,180,201,429,652,168,178,441,668
penguins_data\Parky\IMG_4401 copy.jpeg,belly\Parky\IMG_4401 copy.jpeg,no_detection_fallback,0.000,,,,,28,136,253,436
penguins_data\Parky\IMG_4405 copy.jpeg,belly\Parky\IMG_4405 copy.jpeg,yolo(conf=0.41),0.410,54,132,222,448,46,116,222,464
penguins_data\Parky\IMG_4406 copy.jpeg,belly\Parky\IMG_4406 copy.jpeg,yolo(conf=0.35),0.355,99,127,244,449,92,111,251,465
penguins_data\Parky\IMG_4407 copy.jpeg,belly\Parky\IMG_4407 copy.jpeg,no_detection_fallback,0.000,,,,,20,112,184,360
penguins_data\Parky\IMG_4408 copy.jpeg,belly\Parky\IMG_4408 copy.jpeg,no_detection_fallback,0.000,,,,,32,128,293,412
penguins_data\Parky\IMG_4409 copy.jpeg,belly\Parky\IMG_4409 copy.jpeg,yolo(conf=0.31),0.308,82,117,228,453,75,100,235,470
penguins_data\Parky\IMG_4417 copy.jpeg,belly\Parky\IMG_4417 copy.jpeg,yolo(conf=0.35),0.352,150,126,316,461,142,109,324,478
penguins_data\Parky\IMG_4418 copy.jpeg,belly\Parky\IMG_4418 copy.jpeg,yolo(conf=0.50),0.502,81,143,274,489,71,126,284,506
penguins_data\Parky\IMG_4419 copy.jpeg,belly\Parky\IMG_4419 copy.jpeg,yolo(conf=0.41),0.413,125,149,267,472,118,133,274,488
penguins_data\Parky\IMG_4420 copy.jpeg,belly\Parky\IMG_4420 copy.jpeg,yolo(conf=0.64),0.636,110,157,326,491,99,140,337,508
penguins_data\Parky\IMG_4421 copy.jpeg,belly\Parky\IMG_4421 copy.jpeg,yolo(conf=0.75),0.746,82,191,429,547,65,173,446,565
penguins_data\Parky\IMG_4422 copy.jpeg,belly\Parky\IMG_4422 copy.jpeg,yolo(conf=0.81),0.808,90,231,513,696,69,208,534,719
penguins_data\Parky\IMG_4423 copy.jpeg,belly\Parky\IMG_4423 copy.jpeg,yolo(conf=0.81),0.806,132,248,460,690,116,226,476,712
penguins_data\Parky\IMG_4424 copy.jpeg,belly\Parky\IMG_4424 copy.jpeg,yolo(conf=0.66),0.660,120,276,485,677,102,256,503,697
penguins_data\Parky\IMG_4425 copy.jpeg,belly\Parky\IMG_4425 copy.jpeg,yolo(conf=0.67),0.668,55,238,339,730,41,213,353,755
penguins_data\Parky\Parky1.jpg,belly\Parky\Parky1.jpg,yolo(conf=0.65),0.652,95,338,469,1012,76,304,488,1046
penguins_data\Parky\Parky2.jpg,belly\Parky\Parky2.jpg,yolo(conf=0.83),0.828,97,250,439,848,80,220,456,878
penguins_data\Parky\Parky3.jpg,belly\Parky\Parky3.jpg,yolo(conf=0.88),0.878,67,253,409,874,50,222,426,905
penguins_data\Patrick\IMG_1000_box2.jpg,belly\Patrick\IMG_1000_box2.jpg,yolo(conf=0.56),0.558,122,293,721,1293,92,243,751,1343
penguins_data\Patrick\IMG_1059_box2.jpg,belly\Patrick\IMG_1059_box2.jpg,yolo(conf=0.57),0.571,103,301,648,1098,76,261,649,1138
penguins_data\Patrick\IMG_1062_box1.jpg,belly\Patrick\IMG_1062_box1.jpg,yolo(conf=0.67),0.675,138,352,697,1055,110,317,710,1090
penguins_data\Patrick\IMG_2162_box1.jpg,belly\Patrick\IMG_2162_box1.jpg,yolo(conf=0.65),0.647,59,266,377,846,43,237,393,875
penguins_data\Patrick\IMG_2163_box2.jpg,belly\Patrick\IMG_2163_box2.jpg,yolo(conf=0.68),0.675,80,255,417,848,63,225,434,878
penguins_data\Patrick\IMG_2164_box3.jpg,belly\Patrick\IMG_2164_box3.jpg,yolo(conf=0.67),0.670,106,256,433,872,90,225,449,903
penguins_data\Patrick\IMG_2256_box5.jpg,belly\Patrick\IMG_2256_box5.jpg,yolo(conf=0.50),0.502,85,73,466,641,66,45,485,669
penguins_data\Patrick\IMG_2261_box3.jpg,belly\Patrick\IMG_2261_box3.jpg,yolo(conf=0.60),0.596,72,238,446,908,53,204,465,942
penguins_data\Patrick\IMG_2262_box2.jpg,belly\Patrick\IMG_2262_box2.jpg,yolo(conf=0.58),0.577,32,181,449,876,11,146,470,911
penguins_data\Patrick\IMG_2263_box1.jpg,belly\Patrick\IMG_2263_box1.jpg,yolo(conf=0.69),0.693,29,267,522,888,4,236,547,919
penguins_data\Patrick\IMG_2274_box1.jpg,belly\Patrick\IMG_2274_box1.jpg,yolo(conf=0.58),0.583,136,272,623,845,112,243,647,874
penguins_data\Patrick\IMG_2276_box1.jpg,belly\Patrick\IMG_2276_box1.jpg,yolo(conf=0.52),0.517,168,269,606,898,146,238,606,929
penguins_data\Patrick\IMG_2278_box1.jpg,belly\Patrick\IMG_2278_box1.jpg,yolo(conf=0.76),0.761,125,292,500,903,106,261,519,934
penguins_data\Patrick\IMG_2279_box2.jpg,belly\Patrick\IMG_2279_box2.jpg,yolo(conf=0.66),0.659,120,268,478,939,102,234,496,973
penguins_data\Patrick\IMG_2280_box1.jpg,belly\Patrick\IMG_2280_box1.jpg,yolo(conf=0.77),0.770,118,276,464,902,101,245,481,933
penguins_data\Patrick\IMG_3010_box2.jpg,belly\Patrick\IMG_3010_box2.jpg,yolo(conf=0.56),0.561,23,210,427,847,3,178,427,879
penguins_data\Patrick\IMG_3011_box1.jpg,belly\Patrick\IMG_3011_box1.jpg,yolo(conf=0.42),0.418,159,253,495,819,142,225,495,847
penguins_data\Patrick\IMG_3296.jpeg,belly\Patrick\IMG_3296.jpeg,yolo(conf=0.60),0.604,300,838,1180,2525,256,754,1224,2609
penguins_data\Patrick\IMG_3297.jpeg,belly\Patrick\IMG_3297.jpeg,yolo(conf=0.59),0.590,194,538,1115,2297,148,450,1161,2385
penguins_data\Patrick\IMG_3298.jpeg,belly\Patrick\IMG_3298.jpeg,yolo(conf=0.62),0.620,61,226,1224,2146,3,130,1282,2242
penguins_data\Patrick\IMG_3299.jpeg,belly\Patrick\IMG_3299.jpeg,yolo(conf=0.62),0.619,197,231,1428,1895,135,148,1490,1978
penguins_data\Patrick\IMG_3300.jpeg,belly\Patrick\IMG_3300.jpeg,yolo(conf=0.86),0.858,876,1198,2150,2829,812,1116,2214,2911
penguins_data\Patrick\IMG_3301.jpeg,belly\Patrick\IMG_3301.jpeg,no_detection_fallback,0.000,,,,,171,835,1541,2672
penguins_data\Patrick\Patrick1.jpg,belly\Patrick\Patrick1.jpg,yolo(conf=0.80),0.803,314,461,666,970,296,436,684,995
penguins_data\Patrick\Patrick2.jpg,belly\Patrick\Patrick2.jpg,yolo(conf=0.51),0.513,272,404,556,793,258,385,570,812
penguins_data\Patrick\Patrick3.jpg,belly\Patrick\Patrick3.jpg,yolo(conf=0.44),0.439,417,621,681,962,404,604,694,979
penguins_data\Patrick\Patrick4.jpg,belly\Patrick\Patrick4.jpg,yolo(conf=0.82),0.822,412,699,833,1338,391,667,854,1370
penguins_data\Patrick\Patrick5.jpg,belly\Patrick\Patrick5.jpg,no_detection_fallback,0.000,,,,,95,301,856,965
penguins_data\Peapod\IMG_2349_box7.jpg,belly\Peapod\IMG_2349_box7.jpg,yolo(conf=0.67),0.666,84,228,448,787,66,200,466,815
penguins_data\Peapod\IMG_2350_box7.jpg,belly\Peapod\IMG_2350_box7.jpg,yolo(conf=0.75),0.751,232,297,612,977,213,263,631,1011
penguins_data\Peapod\IMG_2351_box5.jpg,belly\Peapod\IMG_2351_box5.jpg,yolo(conf=0.70),0.698,130,348,486,1022,112,314,504,1056
penguins_data\Peapod\IMG_2383_box2.jpg,belly\Peapod\IMG_2383_box2.jpg,yolo(conf=0.69),0.691,97,298,431,966,80,265,445,999
penguins_data\Peapod\IMG_2862_box4.jpg,belly\Peapod\IMG_2862_box4.jpg,yolo(conf=0.61),0.612,103,219,384,777,89,191,398,805
penguins_data\Peapod\IMG_2872_box1.jpg,belly\Peapod\IMG_2872_box1.jpg,yolo(conf=0.58),0.585,94,242,498,852,74,212,510,882
penguins_data\Peapod\IMG_2873_box5.jpg,belly\Peapod\IMG_2873_box5.jpg,yolo(conf=0.71),0.707,77,207,424,808,60,177,441,838
penguins_data\Peapod\IMG_2877_box3.jpg,belly\Peapod\IMG_2877_box3.jpg,yolo(conf=0.73),0.733,20,329,421,1036,0,294,441,1042
penguins_data\Peapod\IMG_2878_box6.jpg,belly\Peapod\IMG_2878_box6.jpg,yolo(conf=0.54),0.542,158,340,476,1059,142,304,492,1070
penguins_data\Peapod\IMG_2879_box3.jpg,belly\Peapod\IMG_2879_box3.jpg,yolo(conf=0.47),0.465,0,363,350,1076,0,327,368,1076
penguins_data\Peapod\Pea pod1.jpg,belly\Peapod\Pea pod1.jpg,yolo(conf=0.82),0.816,93,400,570,1122,69,364,594,1158
penguins_data\Peapod\Pea pod10.jpg,belly\Peapod\Pea pod10.jpg,yolo(conf=0.78),0.781,151,497,789,1376,119,453,821,1420
penguins_data\Peapod\Pea pod11.jpg,belly\Peapod\Pea pod11.jpg,yolo(conf=0.68),0.679,53,207,306,541,40,190,319,558
penguins_data\Peapod\Pea pod12.jpg,belly\Peapod\Pea pod12.jpg,yolo(conf=0.59),0.593,315,376,695,882,296,351,714,907
penguins_data\Peapod\Pea pod2.jpg,belly\Peapod\Pea pod2.jpg,yolo(conf=0.77),0.770,50,399,524,1177,26,360,548,1216
penguins_data\Peapod\Pea pod3.jpg,belly\Peapod\Pea pod3.jpg,yolo(conf=0.33),0.331,417,394,763,997,400,364,780,1027
penguins_data\Peapod\Pea pod4.jpg,belly\Peapod\Pea pod4.jpg,yolo(conf=0.87),0.866,94,408,544,1098,72,374,566,1132
penguins_data\Peapod\Pea pod5.jpg,belly\Peapod\Pea pod5.jpg,yolo(conf=0.79),0.789,60,380,467,1094,40,344,487,1130
penguins_data\Peapod\Pea pod6.jpg,belly\Peapod\Pea pod6.jpg,yolo(conf=0.76),0.756,84,461,495,1097,63,429,516,1129
penguins_data\Peapod\Pea pod7.jpg,belly\Peapod\Pea pod7.jpg,yolo(conf=0.26),0.261,193,386,535,838,176,363,552,861
penguins_data\Peapod\Pea pod8.jpg,belly\Peapod\Pea pod8.jpg,yolo(conf=0.64),0.641,101,437,449,890,84,414,466,913
penguins_data\Peapod\Pea pod9.jpg,belly\Peapod\Pea pod9.jpg,yolo(conf=0.71),0.708,143,424,541,1118,123,389,561,1153
penguins_data\Pepe\Pepe1.jpg,belly\Pepe\Pepe1.jpg,yolo(conf=0.66),0.663,122,548,645,1264,96,512,671,1300
penguins_data\Pepe\Pepe10.jpg,belly\Pepe\Pepe10.jpg,yolo(conf=0.47),0.471,187,282,506,717,171,260,522,739
penguins_data\Pepe\Pepe2.jpg,belly\Pepe\Pepe2.jpg,yolo(conf=0.74),0.739,117,492,600,1049,93,464,600,1077
penguins_data\Pepe\Pepe3.jpg,belly\Pepe\Pepe3.jpg,yolo(conf=0.60),0.597,55,206,297,689,43,182,309,713
penguins_data\Pepe\Pepe4.jpg,belly\Pepe\Pepe4.jpg,no_detection_fallback,0.000,,,,,95,501,862,1604
penguins_data\Pepe\Pepe5.jpg,belly\Pepe\Pepe5.jpg,yolo(conf=0.41),0.408,292,671,870,1363,263,636,899,1398
penguins_data\Pepe\Pepe6.jpg,belly\Pepe\Pepe6.jpg,yolo(conf=0.72),0.725,85,279,415,813,69,252,431,840
penguins_data\Pepe\Pepe7.jpg,belly\Pepe\Pepe7.jpg,yolo(conf=0.87),0.870,314,529,806,1328,289,489,831,1368
penguins_data\Pepe\Pepe8.jpg,belly\Pepe\Pepe8.jpg,yolo(conf=0.28),0.279,178,349,411,934,166,320,423,963
penguins_data\Pepe\Pepe9.jpg,belly\Pepe\Pepe9.jpg,yolo(conf=0.74),0.743,408,413,863,1230,385,372,886,1271
penguins_data\Petal\Petal1.jpg,belly\Petal\Petal1.jpg,yolo(conf=0.55),0.555,91,165,351,612,78,143,364,634
penguins_data\Petal\Petal10.jpg,belly\Petal\Petal10.jpg,yolo(conf=0.66),0.659,170,283,524,626,152,266,542,643
penguins_data\Petal\Petal11.jpg,belly\Petal\Petal11.jpg,yolo(conf=0.73),0.733,189,338,574,938,170,308,593,968
penguins_data\Petal\Petal12.jpg,belly\Petal\Petal12.jpg,yolo(conf=0.90),0.897,187,343,590,989,167,311,610,1021
penguins_data\Petal\Petal13.jpg,belly\Petal\Petal13.jpg,no_detection_fallback,0.000,,,,,51,233,461,747
penguins_data\Petal\Petal2.jpg,belly\Petal\Petal2.jpg,yolo(conf=0.74),0.742,162,249,426,589,149,232,439,606
penguins_data\Petal\Petal3.jpg,belly\Petal\Petal3.jpg,yolo(conf=0.33),0.334,100,237,275,626,91,218,284,645
penguins_data\Petal\Petal4.jpg,belly\Petal\Petal4.jpg,no_detection_fallback,0.000,,,,,97,315,873,1008
penguins_data\Petal\Petal5.jpg,belly\Petal\Petal5.jpg,yolo(conf=0.69),0.687,175,323,588,989,154,290,609,1022
penguins_data\Petal\Petal6.jpg,belly\Petal\Petal6.jpg,yolo(conf=0.68),0.679,71,463,664,1305,41,421,694,1347
penguins_data\Petal\Petal7.jpg,belly\Petal\Petal7.jpg,yolo(conf=0.75),0.752,102,170,336,506,90,153,348,523
penguins_data\Petal\Petal8.jpg,belly\Petal\Petal8.jpg,yolo(conf=0.78),0.779,48,223,313,622,35,203,326,642
penguins_data\Petal\Petal9.jpg,belly\Petal\Petal9.jpg,yolo(conf=0.67),0.671,132,244,448,712,116,221,464,735
penguins_data\Phineas\DSC_2459.jpeg,belly\Phineas\DSC_2459.jpeg,yolo(conf=0.54),0.543,306,746,1440,2545,249,656,1497,2635
penguins_data\Phineas\DSC_2460.jpeg,belly\Phineas\DSC_2460.jpeg,yolo(conf=0.64),0.642,420,818,1445,2599,369,729,1496,2688
penguins_data\Phineas\DSC_2461.jpeg,belly\Phineas\DSC_2461.jpeg,yolo(conf=0.68),0.680,202,648,1311,2391,147,561,1366,2478
penguins_data\Phineas\DSC_2656.jpeg,belly\Phineas\DSC_2656.jpeg,yolo(conf=0.59),0.587,535,762,1520,2634,486,668,1569,2647
penguins_data\Phineas\DSC_2657.jpeg,belly\Phineas\DSC_2657.jpeg,yolo(conf=0.48),0.485,82,247,1198,1732,26,173,1254,1806
penguins_data\Phineas\DSC_2658.jpeg,belly\Phineas\DSC_2658.jpeg,yolo(conf=0.47),0.473,246,871,1163,2322,200,798,1209,2395
penguins_data\Phineas\IMG_0034_box2.jpg,belly\Phineas\IMG_0034_box2.jpg,yolo(conf=0.59),0.586,80,224,302,653,69,203,313,674
penguins_data\Phineas\IMG_0035_box1.jpg,belly\Phineas\IMG_0035_box1.jpg,yolo(conf=0.55),0.552,80,211,299,632,69,190,310,653
penguins_data\Phineas\IMG_0036_box1.jpg,belly\Phineas\IMG_0036_box1.jpg,yolo(conf=0.44),0.442,72,100,369,561,57,77,384,584
penguins_data\Phineas\IMG_0079_box1.jpg,belly\Phineas\IMG_0079_box1.jpg,yolo(conf=0.55),0.549,363,305,758,1051,343,268,769,1088
penguins_data\Phineas\IMG_0080_box1.jpg,belly\Phineas\IMG_0080_box1.jpg,yolo(conf=0.29),0.285,688,420,1230,1246,661,379,1257,1287
penguins_data\Phineas\IMG_0098_box1.jpg,belly\Phineas\IMG_0098_box1.jpg,yolo(conf=0.71),0.707,1,332,300,934,0,302,315,964
penguins_data\Phineas\IMG_0282_box1.jpg,belly\Phineas\IMG_0282_box1.jpg,yolo(conf=0.57),0.572,452,310,1021,1068,424,272,1049,1106
penguins_data\Phineas\IMG_0524_box1.jpg,belly\Phineas\IMG_0524_box1.jpg,yolo(conf=0.58),0.580,39,127,210,424,30,112,219,439
penguins_data\Phineas\IMG_0536_box1.jpg,belly\Phineas\IMG_0536_box1.jpg,yolo(conf=0.46),0.457,134,243,443,710,119,220,457,733
penguins_data\Phineas\IMG_0569_box1.jpg,belly\Phineas\IMG_0569_box1.jpg,yolo(conf=0.58),0.585,106,212,356,601,94,193,368,620
penguins_data\Phineas\IMG_0570_box1.jpg,belly\Phineas\IMG_0570_box1.jpg,yolo(conf=0.64),0.638,60,187,362,590,45,167,377,610
penguins_data\Phineas\IMG_0571_box1.jpg,belly\Phineas\IMG_0571_box1.jpg,yolo(conf=0.70),0.697,85,230,381,683,70,207,396,706
penguins_data\Phineas\IMG_0575_box1.jpg,belly\Phineas\IMG_0575_box1.jpg,yolo(conf=0.64),0.642,173,394,663,1153,149,356,687,1165
penguins_data\Phineas\IMG_0576_box1.jpg,belly\Phineas\IMG_0576_box1.jpg,yolo(conf=0.60),0.599,369,353,886,1115,343,315,886,1127
penguins_data\Phineas\IMG_0577_box1.jpg,belly\Phineas\IMG_0577_box1.jpg,yolo(conf=0.62),0.620,376,373,896,1122,350,336,922,1138
penguins_data\Phineas\IMG_0578_box1.jpg,belly\Phineas\IMG_0578_box1.jpg,yolo(conf=0.60),0.602,392,384,912,1165,366,345,912,1179
penguins_data\Phineas\IMG_0580_box1.jpg,belly\Phineas\IMG_0580_box1.jpg,yolo(conf=0.68),0.682,385,351,889,1094,360,314,914,1108
penguins_data\Phineas\IMG_0581_box1.jpg,belly\Phineas\IMG_0581_box1.jpg,yolo(conf=0.48),0.477,121,464,668,1078,94,433,668,1078
penguins_data\Phineas\IMG_0615_box1.jpg,belly\Phineas\IMG_0615_box1.jpg,yolo(conf=0.46),0.457,126,167,348,524,115,149,359,542
