source_path,output_path,status,confidence,det_left,det_top,det_right,det_bottom,crop_left,crop_top,crop_right,crop_bottom
penguins_dataset_split_body\train\Olive\Olive5.jpg,penguins_dataset_split_belly\train\Olive\Olive5.jpg,no_detection_fallback,0.000,,,,,117,174,1053,557
penguins_dataset_split_body\train\Olive\Olive6.jpg,penguins_dataset_split_belly\train\Olive\Olive6.jpg,yolo(conf=0.54),0.537,75,0,431,295,57,0,449,310
penguins_dataset_split_body\train\Parky\IMG_4308 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4308 copy.jpeg,yolo(conf=0.50),0.500,238,24,467,584,227,0,467,612
penguins_dataset_split_body\train\Parky\IMG_4310 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4310 copy.jpeg,yolo(conf=0.63),0.630,274,232,503,784,263,204,514,812
penguins_dataset_split_body\train\Parky\IMG_4311 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4311 copy.jpeg,yolo(conf=0.30),0.298,191,242,468,808,177,214,482,836
penguins_dataset_split_body\train\Parky\IMG_4318 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4318 copy.jpeg,yolo(conf=0.49),0.486,278,230,489,749,267,204,500,775
penguins_dataset_split_body\train\Parky\IMG_4325 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4325 copy.jpeg,no_detection_fallback,0.000,,,,,71,263,645,842
penguins_dataset_split_body\train\Parky\IMG_4326 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4326 copy.jpeg,yolo(conf=0.40),0.398,152,23,407,332,139,8,420,347
penguins_dataset_split_body\train\Parky\IMG_4330 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4330 copy.jpeg,yolo(conf=0.74),0.735,184,222,506,737,168,196,517,763
penguins_dataset_split_body\train\Parky\IMG_4331 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4331 copy.jpeg,yolo(conf=0.85),0.855,149,233,459,771,133,206,475,798
penguins_dataset_split_body\train\Parky\IMG_4332 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4332 copy.jpeg,yolo(conf=0.56),0.564,0,491,153,1037,0,464,161,1059
penguins_dataset_split_body\train\Parky\IMG_4333 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4333 copy.jpeg,yolo(conf=0.66),0.661,16,77,117,292,11,66,122,303
penguins_dataset_split_body\train\Parky\IMG_4337 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4337 copy.jpeg,yolo(conf=0.65),0.654,53,179,256,641,43,156,266,664
penguins_dataset_split_body\train\Parky\IMG_4339 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4339 copy.jpeg,yolo(conf=0.78),0.780,61,194,306,680,49,170,318,704
penguins_dataset_split_body\train\Parky\IMG_4340 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4340 copy.jpeg,yolo(conf=0.70),0.702,71,162,299,633,60,138,310,657
penguins_dataset_split_body\train\Parky\IMG_4341 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4341 copy.jpeg,yolo(conf=0.62),0.623,83,152,316,590,71,130,328,612
penguins_dataset_split_body\train\Parky\IMG_4355 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4355 copy.jpeg,no_detection_fallback,0.000,,,,,50,241,455,771
penguins_dataset_split_body\train\Parky\IMG_4356 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4356 copy.jpeg,no_detection_fallback,0.000,,,,,50,236,454,755
penguins_dataset_split_body\train\Parky\IMG_4358 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4358 copy.jpeg,yolo(conf=0.65),0.654,137,327,575,1217,115,283,597,1241
penguins_dataset_split_body\train\Parky\IMG_4359 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4359 copy.jpeg,no_detection_fallback,0.000,,,,,85,389,773,1244
penguins_dataset_split_body\train\Parky\IMG_4361 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4361 copy.jpeg,no_detection_fallback,0.000,,,,,85,392,765,1256
penguins_dataset_split_body\train\Parky\IMG_4362 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4362 copy.jpeg,yolo(conf=0.41),0.405,62,318,660,1234,32,272,690,1280
penguins_dataset_split_body\train\Parky\IMG_4363 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4363 copy.jpeg,yolo(conf=0.26),0.263,138,315,603,1188,115,271,626,1232
penguins_dataset_split_body\train\Parky\IMG_4364 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4364 copy.jpeg,yolo(conf=0.46),0.457,127,324,534,1154,107,282,554,1196
penguins_dataset_split_body\train\Parky\IMG_4365 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4365 copy.jpeg,yolo(conf=0.81),0.812,50,202,300,619,38,181,312,640
penguins_dataset_split_body\train\Parky\IMG_4366 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4366 copy.jpeg,yolo(conf=0.86),0.859,61,197,370,656,46,174,382,679
penguins_dataset_split_body\train\Parky\IMG_4369 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4369 copy.jpeg,yolo(conf=0.89),0.890,124,596,762,1691,92,541,794,1746
penguins_dataset_split_body\train\Parky\IMG_4373 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4373 copy.jpeg,yolo(conf=0.86),0.863,141,483,839,1537,106,430,874,1590
penguins_dataset_split_body\train\Parky\IMG_4378 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4378 copy.jpeg,yolo(conf=0.70),0.698,140,7,1002,1134,97,0,1045,1190
penguins_dataset_split_body\train\Parky\IMG_4381 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4381 copy.jpeg,yolo(conf=0.82),0.821,94,214,552,849,71,182,575,881
penguins_dataset_split_body\train\Parky\IMG_4382 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4382 copy.jpeg,yolo(conf=0.84),0.835,119,290,448,947,103,257,464,980
penguins_dataset_split_body\train\Parky\IMG_4383 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4383 copy.jpeg,yolo(conf=0.79),0.788,82,264,420,915,65,231,437,948
penguins_dataset_split_body\train\Parky\IMG_4387 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4387 copy.jpeg,yolo(conf=0.68),0.678,139,336,429,944,125,306,443,974
penguins_dataset_split_body\train\Parky\IMG_4389 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4389 copy.jpeg,no_detection_fallback,0.000,,,,,65,331,585,1060
penguins_dataset_split_body\train\Parky\IMG_4397 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4397 copy.jpeg,yolo(conf=0.78),0.778,165,229,612,722,143,204,634,747
penguins_dataset_split_body\train\Parky\IMG_4398 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4398 copy.jpeg,yolo(conf=0.60),0.603,186,0,599,336,165,0,620,353
penguins_dataset_split_body\train\Parky\IMG_4401 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4401 copy.jpeg,no_detection_fallback,0.000,,,,,28,136,253,436
penguins_dataset_split_body\train\Parky\IMG_4405 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4405 copy.jpeg,no_detection_fallback,0.000,,,,,22,118,199,378
penguins_dataset_split_body\train\Parky\IMG_4406 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4406 copy.jpeg,yolo(conf=0.36),0.356,99,128,244,450,92,112,251,466
penguins_dataset_split_body\train\Parky\IMG_4409 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4409 copy.jpeg,yolo(conf=0.30),0.303,81,115,228,454,74,98,235,471
penguins_dataset_split_body\train\Parky\IMG_4417 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4417 copy.jpeg,yolo(conf=0.35),0.345,151,126,316,458,143,109,324,475
penguins_dataset_split_body\train\Parky\IMG_4419 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4419 copy.jpeg,yolo(conf=0.41),0.407,125,153,267,471,118,137,274,487
penguins_dataset_split_body\train\Parky\IMG_4421 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4421 copy.jpeg,yolo(conf=0.75),0.751,81,191,429,547,64,173,446,565
penguins_dataset_split_body\train\Parky\IMG_4424 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4424 copy.jpeg,yolo(conf=0.66),0.658,120,276,486,677,102,256,504,697
penguins_dataset_split_body\train\Parky\IMG_4425 copy.jpeg,penguins_dataset_split_belly\train\Parky\IMG_4425 copy.jpeg,yolo(conf=0.67),0.668,55,237,339,730,41,212,353,755
penguins_dataset_split_body\train\Parky\Parky1.jpg,penguins_dataset_split_belly\train\Parky\Parky1.jpg,yolo(conf=0.65),0.648,95,339,470,1013,76,305,489,1047
penguins_dataset_split_body\train\Parky\Parky2.jpg,penguins_dataset_split_belly\train\Parky\Parky2.jpg,yolo(conf=0.67),0.668,98,247,389,827,83,218,389,838
penguins_dataset_split_body\train\Parky\Parky3.jpg,penguins_dataset_split_belly\train\Parky\Parky3.jpg,yolo(conf=0.88),0.879,67,255,409,874,50,224,426,905
penguins_dataset_split_body\train\Patrick\IMG_1000_box2.jpg,penguins_dataset_split_belly\train\Patrick\IMG_1000_box2.jpg,yolo(conf=0.44),0.445,31,37,640,1097,1,0,640,1150
penguins_dataset_split_body\train\Patrick\IMG_1059_box2.jpg,penguins_dataset_split_belly\train\Patrick\IMG_1059_box2.jpg,yolo(conf=0.55),0.554,98,157,649,958,70,117,649,998
penguins_dataset_split_body\train\Patrick\IMG_2163_box2.jpg,penguins_dataset_split_belly\train\Patrick\IMG_2163_box2.jpg,yolo(conf=0.68),0.675,80,255,417,848,63,225,434,878
penguins_dataset_split_body\train\Patrick\IMG_2164_box3.jpg,penguins_dataset_split_belly\train\Patrick\IMG_2164_box3.jpg,yolo(conf=0.67),0.669,106,256,433,872,90,225,449,903
penguins_dataset_split_body\train\Patrick\IMG_2261_box3.jpg,penguins_dataset_split_belly\train\Patrick\IMG_2261_box3.jpg,yolo(conf=0.60),0.595,72,238,446,908,53,204,465,942
penguins_dataset_split_body\train\Patrick\IMG_2263_box1.jpg,penguins_dataset_split_belly\train\Patrick\IMG_2263_box1.jpg,yolo(conf=0.69),0.693,28,266,522,888,3,235,547,919
penguins_dataset_split_body\train\Patrick\IMG_2274_box1.jpg,penguins_dataset_split_belly\train\Patrick\IMG_2274_box1.jpg,yolo(conf=0.58),0.584,138,267,628,841,114,238,652,870
penguins_dataset_split_body\train\Patrick\IMG_2276_box1.jpg,penguins_dataset_split_belly\train\Patrick\IMG_2276_box1.jpg,yolo(conf=0.52),0.515,168,270,606,899,146,239,606,930
penguins_dataset_split_body\train\Patrick\IMG_2278_box1.jpg,penguins_dataset_split_belly\train\Patrick\IMG_2278_box1.jpg,no_detection_fallback,0.000,,,,,62,73,566,234
penguins_dataset_split_body\train\Patrick\IMG_2279_box2.jpg,penguins_dataset_split_belly\train\Patrick\IMG_2279_box2.jpg,yolo(conf=0.66),0.661,135,267,497,748,117,243,515,758
penguins_dataset_split_body\train\Patrick\IMG_3010_box2.jpg,penguins_dataset_split_belly\train\Patrick\IMG_3010_box2.jpg,yolo(conf=0.55),0.554,4,123,427,745,0,92,427,776
penguins_dataset_split_body\train\Patrick\IMG_3011_box1.jpg,penguins_dataset_split_belly\train\Patrick\IMG_3011_box1.jpg,yolo(conf=0.42),0.418,158,253,495,820,141,225,495,848
penguins_dataset_split_body\train\Patrick\IMG_3296.jpeg,penguins_dataset_split_belly\train\Patrick\IMG_3296.jpeg,yolo(conf=0.54),0.535,276,567,1146,2282,232,481,1190,2368
penguins_dataset_split_body\train\Patrick\IMG_3297.jpeg,penguins_dataset_split_belly\train\Patrick\IMG_3297.jpeg,yolo(conf=0.59),0.591,194,539,1115,2297,148,451,1161,2385
penguins_dataset_split_body\train\Patrick\IMG_3301.jpeg,penguins_dataset_split_belly\train\Patrick\IMG_3301.jpeg,no_detection_fallback,0.000,,,,,171,835,1541,2672
penguins_dataset_split_body\train\Patrick\Patrick1.jpg,penguins_dataset_split_belly\train\Patrick\Patrick1.jpg,yolo(conf=0.87),0.866,312,456,669,972,294,430,687,998
penguins_dataset_split_body\train\Patrick\Patrick2.jpg,penguins_dataset_split_belly\train\Patrick\Patrick2.jpg,no_detection_fallback,0.000,,,,,84,97,758,312
penguins_dataset_split_body\train\Patrick\Patrick3.jpg,penguins_dataset_split_belly\train\Patrick\Patrick3.jpg,yolo(conf=0.77),0.767,415,614,680,957,402,597,693,974
penguins_dataset_split_body\train\Patrick\Patrick5.jpg,penguins_dataset_split_belly\train\Patrick\Patrick5.jpg,no_detection_fallback,0.000,,,,,95,301,856,965
penguins_dataset_split_body\train\Peapod\IMG_2349_box7.jpg,penguins_dataset_split_belly\train\Peapod\IMG_2349_box7.jpg,yolo(conf=0.67),0.669,85,228,448,787,67,200,466,815
penguins_dataset_split_body\train\Peapod\IMG_2350_box7.jpg,penguins_dataset_split_belly\train\Peapod\IMG_2350_box7.jpg,yolo(conf=0.65),0.655,212,186,631,884,191,151,652,919
penguins_dataset_split_body\train\Peapod\IMG_2351_box5.jpg,penguins_dataset_split_belly\train\Peapod\IMG_2351_box5.jpg,yolo(conf=0.68),0.683,144,142,480,796,127,109,497,829
penguins_dataset_split_body\train\Peapod\IMG_2873_box5.jpg,penguins_dataset_split_belly\train\Peapod\IMG_2873_box5.jpg,yolo(conf=0.32),0.316,81,13,290,598,71,0,290,627
penguins_dataset_split_body\train\Peapod\IMG_2877_box3.jpg,penguins_dataset_split_belly\train\Peapod\IMG_2877_box3.jpg,yolo(conf=0.74),0.735,20,329,420,1036,0,294,440,1042
penguins_dataset_split_body\train\Peapod\IMG_2879_box3.jpg,penguins_dataset_split_belly\train\Peapod\IMG_2879_box3.jpg,yolo(conf=0.37),0.368,0,114,403,791,0,80,423,793
penguins_dataset_split_body\train\Peapod\Pea pod1.jpg,penguins_dataset_split_belly\train\Peapod\Pea pod1.jpg,yolo(conf=0.80),0.802,94,407,569,1119,70,371,593,1155
penguins_dataset_split_body\train\Peapod\Pea pod10.jpg,penguins_dataset_split_belly\train\Peapod\Pea pod10.jpg,yolo(conf=0.78),0.778,151,496,789,1376,119,452,821,1420
penguins_dataset_split_body\train\Peapod\Pea pod11.jpg,penguins_dataset_split_belly\train\Peapod\Pea pod11.jpg,yolo(conf=0.67),0.669,53,207,306,541,40,190,319,558
penguins_dataset_split_body\train\Peapod\Pea pod12.jpg,penguins_dataset_split_belly\train\Peapod\Pea pod12.jpg,yolo(conf=0.60),0.597,315,376,695,882,296,351,714,907
penguins_dataset_split_body\train\Peapod\Pea pod2.jpg,penguins_dataset_split_belly\train\Peapod\Pea pod2.jpg,yolo(conf=0.52),0.523,57,0,407,291,39,0,425,306
penguins_dataset_split_body\train\Peapod\Pea pod3.jpg,penguins_dataset_split_belly\train\Peapod\Pea pod3.jpg,yolo(conf=0.34),0.336,417,395,764,996,400,365,781,1026
penguins_dataset_split_body\train\Peapod\Pea pod4.jpg,penguins_dataset_split_belly\train\Peapod\Pea pod4.jpg,yolo(conf=0.86),0.865,94,408,543,1098,72,374,565,1132
penguins_dataset_split_body\train\Peapod\Pea pod6.jpg,penguins_dataset_split_belly\train\Peapod\Pea pod6.jpg,yolo(conf=0.57),0.574,43,0,507,577,20,0,530,606
penguins_dataset_split_body\train\Peapod\Pea pod7.jpg,penguins_dataset_split_belly\train\Peapod\Pea pod7.jpg,yolo(conf=0.32),0.322,58,385,390,835,41,363,407,857
penguins_dataset_split_body\train\Phineas\DSC_2459.jpeg,penguins_dataset_split_belly\train\Phineas\DSC_2459.jpeg,yolo(conf=0.57),0.567,212,232,1156,1980,165,145,1199,2067
penguins_dataset_split_body\train\Phineas\DSC_2460.jpeg,penguins_dataset_split_belly\train\Phineas\DSC_2460.jpeg,no_detection_fallback,0.000,,,,,66,549,595,1756
penguins_dataset_split_body\train\Phineas\DSC_2656.jpeg,penguins_dataset_split_belly\train\Phineas\DSC_2656.jpeg,yolo(conf=0.59),0.587,535,763,1521,2634,486,669,1570,2647
penguins_dataset_split_body\train\Phineas\DSC_2657.jpeg,penguins_dataset_split_belly\train\Phineas\DSC_2657.jpeg,yolo(conf=0.48),0.485,82,247,1201,1731,26,173,1257,1805
penguins_dataset_split_body\train\Phineas\DSC_2658.jpeg,penguins_dataset_split_belly\train\Phineas\DSC_2658.jpeg,yolo(conf=0.50),0.501,270,583,1163,1996,225,512,1208,2067
penguins_dataset_split_body\train\Phineas\IMG_0035_box1.jpg,penguins_dataset_split_belly\train\Phineas\IMG_0035_box1.jpg,yolo(conf=0.56),0.556,80,211,299,632,69,190,310,653
penguins_dataset_split_body\train\Phineas\IMG_0079_box1.jpg,penguins_dataset_split_belly\train\Phineas\IMG_0079_box1.jpg,yolo(conf=0.55),0.551,363,305,758,1053,343,268,769,1090
penguins_dataset_split_body\train\Phineas\IMG_0080_box1.jpg,penguins_dataset_split_belly\train\Phineas\IMG_0080_box1.jpg,yolo(conf=0.29),0.288,687,420,1230,1246,660,379,1257,1287
penguins_dataset_split_body\train\Phineas\IMG_0098_box1.jpg,penguins_dataset_split_belly\train\Phineas\IMG_0098_box1.jpg,yolo(conf=0.69),0.691,28,289,267,844,16,261,279,872
penguins_dataset_split_body\train\Phineas\IMG_0282_box1.jpg,penguins_dataset_split_belly\train\Phineas\IMG_0282_box1.jpg,yolo(conf=0.47),0.467,251,190,762,921,225,153,788,958
penguins_dataset_split_body\train\Phineas\IMG_0524_box1.jpg,penguins_dataset_split_belly\train\Phineas\IMG_0524_box1.jpg,yolo(conf=0.33),0.328,30,14,168,197,23,5,175,206
penguins_dataset_split_body\train\Phineas\IMG_0569_box1.jpg,penguins_dataset_split_belly\train\Phineas\IMG_0569_box1.jpg,yolo(conf=0.52),0.515,92,149,364,532,78,130,378,551
penguins_dataset_split_body\train\Phineas\IMG_0570_box1.jpg,penguins_dataset_split_belly\train\Phineas\IMG_0570_box1.jpg,yolo(conf=0.64),0.640,61,187,362,590,46,167,377,610
penguins_dataset_split_body\train\Phineas\IMG_0571_box1.jpg,penguins_dataset_split_belly\train\Phineas\IMG_0571_box1.jpg,yolo(conf=0.68),0.682,81,223,383,697,66,199,383,721
penguins_dataset_split_body\train\Phineas\IMG_0575_box1.jpg,penguins_dataset_split_belly\train\Phineas\IMG_0575_box1.jpg,no_detection_fallback,0.000,,,,,64,77,581,247
penguins_dataset_split_body\train\Phineas\IMG_0577_box1.jpg,penguins_dataset_split_belly\train\Phineas\IMG_0577_box1.jpg,no_detection_fallback,0.000,,,,,91,69,822,223
penguins_dataset_split_body\train\Phineas\IMG_0578_box1.jpg,penguins_dataset_split_belly\train\Phineas\IMG_0578_box1.jpg,no_detection_fallback,0.000,,,,,71,104,643,335
penguins_dataset_split_body\train\Phineas\IMG_0580_box1.jpg,penguins_dataset_split_belly\train\Phineas\IMG_0580_box1.jpg,no_detection_fallback,0.000,,,,,72,209,648,670
penguins_dataset_split_body\train\Phineas\IMG_0615_box1.jpg,penguins_dataset_split_belly\train\Phineas\IMG_0615_box1.jpg,no_detection_fallback,0.000,,,,,24,109,222,348
penguins_dataset_split_body\train\Phineas\IMG_0616_box1.jpg,penguins_dataset_split_belly\train\Phineas\IMG_0616_box1.jpg,no_detection_fallback,0.000,,,,,20,136,181,437
penguins_dataset_split_body\train\Phineas\IMG_0617_box1.jpg,penguins_dataset_split_belly\train\Phineas\IMG_0617_box1.jpg,yolo(conf=0.39),0.393,101,185,318,578,90,165,318,598
penguins_dataset_split_body\train\Phineas\IMG_0618_box1.jpg,penguins_dataset_split_belly\train\Phineas\IMG_0618_box1.jpg,no_detection_fallback,0.000,,,,,14,74,133,238
penguins_dataset_split_body\train\Phineas\IMG_0983_box4.jpg,penguins_dataset_split_belly\train\Phineas\IMG_0983_box4.jpg,yolo(conf=0.69),0.695,151,116,490,713,134,86,507,743
penguins_dataset_split_body\train\Phineas\IMG_0986_box5.jpg,penguins_dataset_split_belly\train\Phineas\IMG_0986_box5.jpg,yolo(conf=0.57),0.573,130,100,483,727,112,69,501,758
penguins_dataset_split_body\train\Phineas\IMG_1601_box4.jpg,penguins_dataset_split_belly\train\Phineas\IMG_1601_box4.jpg,yolo(conf=0.28),0.278,150,112,907,966,112,69,941,1009
penguins_dataset_split_body\train\Phineas\IMG_2073_box1.jpg,penguins_dataset_split_belly\train\Phineas\IMG_2073_box1.jpg,no_detection_fallback,0.000,,,,,123,403,1107,1292
penguins_dataset_split_body\train\Phineas\IMG_2279_box5.jpg,penguins_dataset_split_belly\train\Phineas\IMG_2279_box5.jpg,yolo(conf=0.59),0.587,224,398,1062,1659,182,335,1104,1659
penguins_dataset_split_body\train\Phineas\IMG_2868_box3.jpg,penguins_dataset_split_belly\train\Phineas\IMG_2868_box3.jpg,yolo(conf=0.51),0.513,118,244,539,931,97,210,560,965
penguins_dataset_split_body\train\Phineas\IMG_2903_box2.jpg,penguins_dataset_split_belly\train\Phineas\IMG_2903_box2.jpg,yolo(conf=0.69),0.688,44,244,434,826,24,215,454,855
penguins_dataset_split_body\train\Phineas\IMG_2914.jpeg,penguins_dataset_split_belly\train\Phineas\IMG_2914.jpeg,yolo(conf=0.65),0.654,277,1117,1269,2496,227,1048,1319,2565
penguins_dataset_split_body\train\Phineas\IMG_2916.jpeg,penguins_dataset_split_belly\train\Phineas\IMG_2916.jpeg,yolo(conf=0.60),0.603,445,428,1235,1684,405,365,1275,1747
penguins_dataset_split_body\train\Phineas\IMG_2918.jpeg,penguins_dataset_split_belly\train\Phineas\IMG_2918.jpeg,no_detection_fallback,0.000,,,,,128,343,1157,1098
penguins_dataset_split_body\train\Phineas\IMG_2919.jpeg,penguins_dataset_split_belly\train\Phineas\IMG_2919.jpeg,yolo(conf=0.52),0.525,5,115,1279,2067,0,17,1303,2165
penguins_dataset_split_body\train\Phineas\IMG_2921.jpeg,penguins_dataset_split_belly\train\Phineas\IMG_2921.jpeg,no_detection_fallback,0.000,,,,,293,987,2641,3159
penguins_dataset_split_body\train\Phineas\IMGP0163.JPG,penguins_dataset_split_belly\train\Phineas\IMGP0163.JPG,yolo(conf=0.71),0.710,247,506,842,1452,217,459,872,1499
penguins_dataset_split_body\train\Phineas\IMGP0166.JPG,penguins_dataset_split_belly\train\Phineas\IMGP0166.JPG,no_detection_fallback,0.000,,,,,163,325,1471,1040
penguins_dataset_split_body\train\Phineas\IMGP0167.JPG,penguins_dataset_split_belly\train\Phineas\IMGP0167.JPG,yolo(conf=0.45),0.451,632,669,1172,1296,605,638,1199,1327
penguins_dataset_split_body\train\Phineas\Phineas1.jpg,penguins_dataset_split_belly\train\Phineas\Phineas1.jpg,yolo(conf=0.49),0.493,278,220,810,861,251,188,837,893
penguins_dataset_split_body\train\Phineas\Phineas10.jpg,penguins_dataset_split_belly\train\Phineas\Phineas10.jpg,yolo(conf=0.73),0.734,71,256,548,1017,47,218,572,1055
penguins_dataset_split_body\train\Phineas\Phineas11.jpg,penguins_dataset_split_belly\train\Phineas\Phineas11.jpg,yolo(conf=0.60),0.599,235,925,1009,1666,196,888,1048,1666
penguins_dataset_split_body\train\Phineas\Phineas12.jpg,penguins_dataset_split_belly\train\Phineas\Phineas12.jpg,no_detection_fallback,0.000,,,,,119,134,1079,431
